country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source
Iceland,ISL,Europe,376248,deaths,0,2022-02,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-03,0.0,41,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,2,2022-04,5.315643,43,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,3,2022-05,13.289107,46,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,5,2022-06,21.262571,51,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,5,2022-07,26.578215,56,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,3,2022-08,21.262571,59,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,8,2022-09,29.236036,67,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,6,2022-10,37.2095,73,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,10,2022-11,42.525143,83,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,4,2022-12,37.2095,87,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,8,2022-13,31.893858,95,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,9,2022-14,45.182964,104,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,1,2022-15,26.578215,105,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,5,2022-16,15.946929,110,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-17,13.289107,110,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,1,2022-18,2.6578214,111,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-19,2.6578214,111,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-20,0.0,111,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-21,0.0,111,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-22,0.0,111,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-23,0.0,111,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,2,2022-24,5.315643,113,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,2,2022-25,10.631286,115,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,2,2022-26,10.631286,117,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-27,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-28,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-29,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-30,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-31,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-32,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-33,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-34,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-35,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-36,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-37,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-38,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-39,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-40,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-41,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-42,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-43,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-44,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,69,2022-45,0.0,186,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-46,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-47,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-48,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-49,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-50,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-51,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2022-52,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-01,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-02,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-03,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-04,0.0,186,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-05,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-06,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-07,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-08,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-09,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-10,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-11,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-12,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-13,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-14,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-15,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-16,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-17,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-18,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-19,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-20,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-21,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-22,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-23,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-24,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-25,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-26,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-27,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-28,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-29,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-30,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-31,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-32,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-33,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-34,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-35,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-36,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-37,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-38,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-39,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-40,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-41,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-42,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-43,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-44,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-45,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-46,0.0,0,TESSy COVID-19
Iceland,ISL,Europe,376248,deaths,0,2023-47,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-01,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-02,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-03,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-04,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-05,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-06,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-07,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-08,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,0,2020-09,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,18,2020-10,0.35573095,18,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,152,2020-11,3.3596811,170,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,781,2020-12,18.43872,951,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1689,2020-13,48.81419,2640,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2885,2020-14,90.39519,5525,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4727,2020-15,150.43466,10252,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4971,2020-16,191.65993,15223,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3900,2020-17,175.31607,19123,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2339,2020-18,123.3003,21462,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1452,2020-19,74.92089,22914,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1124,2020-20,50.90905,24038,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,481,2020-21,31.719343,24519,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,446,2020-22,18.320143,24965,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,166,2020-23,12.094852,25131,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,119,2020-24,5.6324067,25250,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,81,2020-25,3.9525661,25331,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,81,2020-26,3.2015784,25412,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,72,2020-27,3.023713,25484,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,134,2020-28,4.071143,25618,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,134,2020-29,5.2964387,25752,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,122,2020-30,5.0592847,25874,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,319,2020-31,8.715408,26193,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,552,2020-32,17.213425,26745,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,542,2020-33,21.620537,27287,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,804,2020-34,26.600769,28091,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,703,2020-35,29.782585,28794,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,959,2020-36,32.845825,29753,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1407,2020-37,46.758858,31160,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1926,2020-38,65.869514,33086,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2258,2020-39,82.68768,35344,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3163,2020-40,107.1343,38507,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4756,2020-41,156.50185,43263,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,7589,2020-42,243.97214,50852,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,7000,2020-43,288.31992,57852,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4653,2020-44,230.29626,62505,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2939,2020-45,150.03941,65444,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2769,2020-46,112.80624,68213,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2379,2020-47,101.73905,70592,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1849,2020-48,83.55724,72441,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1965,2020-49,75.375435,74406,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1984,2020-50,78.04342,76390,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3829,2020-51,114.88133,80219,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,6632,2020-52,206.73897,86851,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,21057,2020-53,547.213,107908,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,44394,2021-01,1293.497,152302,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,22332,2021-02,1318.6946,174634,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,14059,2021-03,719.18915,188693,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,8608,2021-04,447.96408,197301,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,6905,2021-05,306.58078,204206,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,6015,2021-06,255.33577,210221,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,5387,2021-07,225.33578,215608,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4546,2021-08,196.3042,220154,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3377,2021-09,156.5809,223531,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3671,2021-10,139.28842,227202,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3782,2021-11,147.29237,230984,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3996,2021-12,153.71529,234980,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3390,2021-13,145.96826,238370,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2872,2021-14,123.754845,241242,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2593,2021-15,108.00387,243835,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3152,2021-16,113.53746,246987,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3224,2021-17,126.007805,250211,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2912,2021-18,121.264725,253123,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3011,2021-19,117.055244,256134,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2847,2021-20,115.77066,258981,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2804,2021-21,111.679756,261785,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2749,2021-22,109.743,264534,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2074,2021-23,95.31613,266608,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2032,2021-24,81.14618,268640,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2300,2021-25,85.61258,270940,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3053,2021-26,105.79043,273993,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3662,2021-27,132.7074,277655,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,6807,2021-28,206.89706,284462,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,8611,2021-29,304.7033,293073,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,9082,2021-30,349.66376,302155,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,10233,2021-31,381.71906,312388,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,11268,2021-32,424.92062,323656,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,12717,2021-33,474.01147,336373,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,11033,2021-34,469.36722,347406,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,10404,2021-35,423.6558,357810,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,9592,2021-36,395.17755,367402,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,8984,2021-37,367.11435,376386,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,9201,2021-38,359.38705,385587,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,8795,2021-39,355.6519,394382,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,9989,2021-40,371.225,404371,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,12202,2021-41,438.55698,416573,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,15011,2021-42,537.8059,431584,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,16737,2021-43,627.43036,448321,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,25858,2021-44,841.7977,474179,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,28699,2021-45,1078.2007,502878,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,31612,2021-46,1191.916,534490,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,30855,2021-47,1234.5247,565345,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,33449,2021-48,1270.829,598794,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,31918,2021-49,1291.8369,630712,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,34120,2021-50,1305.0978,664832,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,39470,2021-51,1454.3467,704302,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,81003,2021-52,2380.8875,785305,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,95449,2022-01,3487.191,880754,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,91454,2022-02,3693.7322,972208,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,102357,2022-03,3830.254,1074565,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,121340,2022-04,4420.8857,1195905,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,38909,2022-05,3166.9739,1234814,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,34986,2022-06,1460.3744,1269800,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,30858,2022-07,1301.2638,1300658,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,23697,2022-08,1078.1613,1324355,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,22184,2022-09,906.7384,1346539,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,31275,2022-10,1056.5011,1377814,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,36401,2022-11,1337.4692,1414215,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,52882,2022-12,1764.4847,1467097,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,31454,2022-13,1666.718,1498551,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,18651,2022-14,990.2166,1517202,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,11700,2022-15,599.82166,1528902,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,8040,2022-16,390.11826,1536942,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,6050,2022-17,278.45828,1542992,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,5587,2022-18,229.98006,1548579,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4428,2022-19,197.92474,1553007,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4066,2022-20,167.86548,1557073,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3896,2022-21,157.35165,1560969,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,5159,2022-22,178.95242,1566128,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,6839,2022-23,237.11444,1572967,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,10518,2022-24,343.02344,1583485,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,12770,2022-25,460.2368,1596255,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,14373,2022-26,536.4225,1610628,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,14174,2022-27,564.1695,1624802,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,11915,2022-28,515.59247,1636717,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,5743,2022-29,348.97205,1642460,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,4233,2022-30,197.15399,1646693,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2853,2022-31,140.03941,1649546,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2902,2022-32,113.735085,1652448,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1892,2022-33,94.74301,1654340,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1836,2022-34,73.675835,1656176,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1951,2022-35,74.841835,1658127,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1650,2022-36,71.165955,1659777,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1560,2022-37,63.438686,1661337,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1885,2022-38,68.08295,1663222,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2160,2022-39,79.94065,1665382,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2100,2022-40,84.18966,1667482,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2199,2022-41,84.9604,1669681,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2252,2022-42,87.964355,1671933,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1715,2022-43,78.39915,1673648,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1601,2022-44,65.53355,1675249,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1713,2022-45,65.49402,1676962,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1477,2022-46,63.043427,1678439,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1770,2022-47,64.16991,1680209,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1688,2022-48,68.33987,1681897,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2342,2022-49,79.6442,1684239,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2915,2022-50,103.893196,1687154,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3827,2022-51,133.241,1690981,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,2802,2022-52,131.0078,1693783,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,3528,2023-01,125.09872,1697311,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1692,2023-02,103.16197,1699003,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1001,2023-03,53.221302,1700004,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,830,2023-04,36.18574,1700834,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,750,2023-05,31.225271,1701584,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,712,2023-06,28.893257,1702296,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,764,2023-07,29.169937,1703060,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,657,2023-08,28.082981,1703717,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,539,2023-09,23.636345,1704256,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,845,2023-10,27.351757,1705101,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,758,2023-11,31.679817,1705859,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1295,2023-12,40.57309,1707154,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,1135,2023-13,48.023678,1708289,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,675,2023-14,35.77072,1708964,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,601,2023-15,25.217371,1709565,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,601,2023-16,23.754923,1710166,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,481,2023-17,21.383383,1710647,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,490,2023-18,19.189709,1711137,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,463,2023-19,18.833977,1711600,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,440,2023-20,17.845837,1712040,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,516,2023-21,18.893265,1712556,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,398,2023-22,18.063227,1712954,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,327,2023-23,14.328052,1713281,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,273,2023-24,11.857698,1713554,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,213,2023-25,9.604735,1713767,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,143,2023-26,7.0355678,1713910,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,183,2023-27,6.4426827,1714093,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,226,2023-28,8.082997,1714319,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,276,2023-29,9.92094,1714595,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,420,2023-30,13.75493,1715015,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,649,2023-31,21.126465,1715664,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,737,2023-32,27.391283,1716401,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,953,2023-33,33.39918,1717354,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,820,2023-34,35.039497,1718174,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,712,2023-35,30.276655,1718886,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,826,2023-36,30.395233,1719712,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,683,2023-37,29.822111,1720395,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,638,2023-38,26.106699,1721033,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,698,2023-39,26.403141,1721731,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,709,2023-40,27.806303,1722440,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,631,2023-41,26.482193,1723071,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,544,2023-42,23.221325,1723615,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,512,2023-43,20.869549,1724127,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,413,2023-44,18.280619,1724540,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,531,2023-45,18.656113,1725071,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,484,2023-46,20.059273,1725555,TESSy COVID-19
Ireland,IRL,Europe,5060004,cases,424,2023-47,17.94465,1725979,TESSy COVID-19
Ireland,IRL,Europe,5060004,deaths,0,2020-01,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,deaths,0,2020-02,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,deaths,0,2020-03,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,deaths,0,2020-04,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,deaths,0,2020-05,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,deaths,0,2020-06,0.0,0,TESSy COVID-19
Ireland,IRL,Europe,5060004,deaths,0,2020-07,0.0,0,TESSy COVID-19
